episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
1540,1.0,-1.8984387270578158,-5.9647423402262305,-8.791305279216044,10.0,2.6666666666666665,19,0.0,False,True,0.29154129877338064,0,48.06927451701628,10866.344,prepare,0.0
1540,2.0,-1.8985742136796664,-5.964690639760839,-8.77375031288491,3.333333333333332,1.3333333333333333,12,0.001,False,True,0.2912463343927532,0,48.06927451701628,10866.413,in_progress,0.0
1540,3.0,-1.8908815257085347,-5.9673590146353765,-9.095295182825524,3.333333333333332,1.3333333333333333,12,0.001,False,True,0.30790913293266126,0,48.06927451701628,10866.479,in_progress,0.0
1540,4.0,-1.8659321427874032,-5.970511483285524,-8.93522568399022,-3.333333333333335,2.6666666666666665,7,0.001,False,True,0.3602050961584066,1,48.06927451701628,10866.547,in_progress,0.0
1540,5.0,-1.827234957974996,-5.977090017419845,-9.111440333113245,-3.333333333333335,4.0,8,3.9689661975025152,False,True,0.44185352744046935,1,48.06927451701628,10866.611,in_progress,0.0
1540,6.0,-1.7763032373106478,-5.986790118013705,-9.440630903657564,3.333333333333332,1.3333333333333333,12,0.001,False,True,0.5496465470213622,1,48.06927451701628,10866.672,in_progress,0.0
1540,7.0,-1.7087772244049402,-5.995941549488944,-9.08430686399745,-10.0,2.6666666666666665,1,0.001,False,True,0.69139792682446,1,48.06927451701628,10866.743,in_progress,0.0
1540,8.0,-1.6130714471310281,-6.013491740487007,-9.64150927404687,-3.333333333333335,2.6666666666666665,7,0.001,False,True,0.8937570350543251,1,48.06927451701628,10866.806,in_progress,0.0
1540,9.0,-1.536598870318208,-6.035829021227637,-11.738411136274616,0.0,4.0,11,3.992474917882662,False,True,1.058152637840891,2,48.06927451701628,10866.871,in_progress,0.0
1540,10.0,-1.4312972035921425,-6.06678449877675,-13.596204156133046,0.0,2.6666666666666665,10,0.001,False,True,1.284849443461291,2,48.06927451701628,10866.945,in_progress,0.0
1540,11.0,-1.30420210119158,-6.104753552043834,-15.054325563131718,-6.666666666666668,4.0,5,3.9484444209430207,False,True,1.5585048776354087,2,48.06927451701628,10867.01,in_progress,0.0
1540,12.0,-1.1793587726523678,-6.147062228462944,-16.796030402207396,-3.333333333333335,2.6666666666666665,7,2.0785796116068007,False,True,1.828987121277562,3,48.06927451701628,10867.075,in_progress,0.0
1540,13.0,-1.0472490776563521,-6.19535341318804,-18.5119130634912,3.333333333333332,2.6666666666666665,13,2.028394127434581,False,True,2.117250979934244,3,48.06927451701628,10867.143,in_progress,0.0
1540,14.0,-0.8810040130905001,-6.255648935747085,-19.31905078873202,-3.333333333333335,4.0,8,1.974060224674165,False,True,2.4790547548564112,4,48.06927451701628,10867.211,in_progress,0.0
1540,15.0,-0.7321546900365583,-6.311526327877122,-20.062182789622803,0.0,2.6666666666666665,10,2.870811696591077,False,True,2.8040290609510876,4,48.06927451701628,10867.283,in_progress,0.0
1540,16.0,-0.5603161630405624,-6.37646667586496,-20.438920504862885,10.0,1.3333333333333333,18,0.001,False,True,3.179577936498848,5,48.06927451701628,10867.345,in_progress,0.0
1540,17.0,-0.39123422790278156,-6.424758060391623,-17.82547142955802,6.666666666666668,1.3333333333333333,15,0.001,False,True,3.543188487299683,6,48.06927451701628,10867.409,in_progress,0.0
1540,18.0,-0.24752882902227571,-6.452168779726791,-14.176511355459736,-3.333333333333335,4.0,8,1.6099219645065819,False,True,3.850169777774725,6,48.06927451701628,10867.474,in_progress,0.0
1540,19.0,-0.07406307335800455,-6.47871409745981,-10.06086287304797,10.0,1.3333333333333333,18,0.001,False,True,4.215142951229512,7,48.06927451701628,10867.535,in_progress,0.0
