episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
1040,1.0,-1.8983991426177227,-5.964568046434696,-8.752572348342676,-3.333333333333335,4.0,8,0.0,False,True,0.2915673771177876,0,48.06927451701628,6031.568,prepare,0.0
1040,2.0,-1.8985742136801935,-5.964690639760758,-8.77375031288481,10.0,2.6666666666666665,19,0.001,False,True,0.291246334392754,0,48.06927451701628,6031.631,in_progress,0.0
1040,3.0,-1.8872563942860503,-5.969398036103031,-9.593485213520003,3.333333333333332,4.0,14,3.972266210115002,False,True,0.31600937931529266,1,48.06927451701628,6031.696,in_progress,0.0
1040,4.0,-1.8722572399463187,-5.975569516724398,-10.713914797657875,10.0,2.6666666666666665,19,0.001,False,True,0.3488057857234176,1,48.06927451701628,6031.767,in_progress,0.0
1040,5.0,-1.8383297764765567,-5.979403444161685,-10.192434501176827,-6.666666666666668,4.0,5,3.9764933284020234,False,True,0.4197768120486779,1,48.06927451701628,6031.815,in_progress,0.0
1040,6.0,-1.7930874379226782,-5.986602817503657,-10.119401883932179,10.0,2.6666666666666665,19,0.001,False,True,0.5150790031012128,1,48.06927451701628,6031.894,in_progress,0.0
1040,7.0,-1.7239049931472163,-5.997715167686524,-9.837195829422711,6.666666666666668,1.3333333333333333,15,0.001,False,True,0.6608904442024413,1,48.06927451701628,6031.967,in_progress,0.0
1040,8.0,-1.6472678453794893,-6.00017646872124,-7.527134443069262,0.0,4.0,11,3.9589751649005853,False,True,0.8191623986913051,1,48.06927451701628,6032.023,in_progress,0.0
1040,9.0,-1.5672192018734623,-6.004304439636275,-6.139772981714374,3.333333333333332,1.3333333333333333,12,0.001,False,True,0.9849860395506594,2,48.06927451701628,6032.091,in_progress,0.0
1040,10.0,-1.4705891090845302,-6.00192877751701,-3.4565949941949383,3.333333333333332,4.0,14,3.910311263939718,False,True,1.1827663862350573,2,48.06927451701628,6032.163,in_progress,0.0
1040,11.0,-1.369430898594234,-5.995392878003082,-0.7273050342571036,-10.0,2.6666666666666665,1,0.001,False,True,1.388019413636177,2,48.06927451701628,6032.232,in_progress,0.0
1040,12.0,-1.242969479546062,-5.996783556187387,-0.8064947076902659,-3.333333333333335,2.6666666666666665,7,2.005127679265379,False,True,1.6481484297825786,3,48.06927451701628,6032.291,in_progress,0.0
1040,13.0,-1.1215889261922076,-6.007033439186258,-2.6716163064050096,-3.333333333333335,1.3333333333333333,6,0.001,False,True,1.9000634219545387,3,48.06927451701628,6032.375,in_progress,0.0
1040,14.0,-0.9953881845200611,-6.020030515951094,-4.259393838595308,-10.0,1.3333333333333333,0,0.001,False,True,2.163464910640418,3,48.06927451701628,6032.437,in_progress,0.0
1040,15.0,-0.8758190652482675,-6.0393178365316285,-6.418275731879988,-10.0,1.3333333333333333,0,0.001,False,True,2.4154192714810416,4,48.06927451701628,6032.495,in_progress,0.0
1040,16.0,-0.7684727251164352,-6.063165515058564,-8.920044620835267,0.0,2.6666666666666665,10,2.9516189172625724,False,True,2.6436570283194074,4,48.06927451701628,6032.569,in_progress,0.0
1040,17.0,-0.6515594033866965,-6.0878647720620735,-10.224714507822107,-6.666666666666668,2.6666666666666665,4,3.5988479629139087,False,True,2.8920325230712316,5,48.06927451701628,6032.633,in_progress,0.0
1040,18.0,-0.5318199789418613,-6.108535551162515,-10.115487195107741,-3.333333333333335,2.6666666666666665,7,3.6019055167879137,False,True,3.1448126603242326,5,48.06927451701628,6032.701,in_progress,0.0
1040,19.0,-0.390445509442517,-6.131180390440745,-9.572397054718774,-6.666666666666668,2.6666666666666665,4,3.604889609675478,False,True,3.442413966540091,5,48.06927451701628,6032.76,in_progress,0.0
1040,20.0,-0.2392461483562431,-6.160298801718559,-10.318737647890275,10.0,2.6666666666666665,19,3.8350102026819846,False,True,3.762662370173092,6,48.06927451701628,6032.833,in_progress,0.0
1040,21.0,-0.0704888950463941,-6.18521249176598,-9.193503578387936,-6.666666666666668,2.6666666666666665,4,3.821384347965778,False,True,4.11643769437987,7,48.06927451701628,6032.904,in_progress,0.0
1040,22.0,0.08264502645493065,-6.206363542114694,-8.639617309159211,-10.0,2.6666666666666665,1,3.82508873703048,False,True,4.434550526380304,7,48.06927451701628,6032.961,in_progress,0.0
1040,23.0,0.2507109061116182,-6.243970766739799,-11.004697657018784,-10.0,2.6666666666666665,1,3.7218916939648126,False,True,4.7926937081676915,8,48.06927451701628,6033.01,in_progress,0.0
1040,24.0,0.4225332786780157,-6.2949924892011095,-14.374065747940728,-6.666666666666668,1.3333333333333333,3,0.001,False,True,5.160610546635486,8,48.06927451701628,6033.098,in_progress,0.0
1040,25.0,0.5734529130972856,-6.350330049446156,-17.708820996529212,6.666666666666668,4.0,17,1.9560548674734508,False,True,5.491966587857495,9,48.06927451701628,6033.157,in_progress,0.0
