episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
1100,1.0,-1.8983977577582747,-5.964848394207838,-8.835871960683864,10.0,4.0,20,0.0,False,True,0.29165918412169656,0,48.06927451701628,6607.578,prepare,0.0
1100,2.0,-1.8985104044408974,-5.9647816376571345,-8.810760851542335,3.333333333333332,1.3333333333333333,12,0.001,False,True,0.2914064007890186,0,48.06927451701628,6607.643,in_progress,0.0
1100,3.0,-1.8919949298444219,-5.964454734863834,-8.479432653159524,3.333333333333332,1.3333333333333333,12,0.001,False,True,0.30469840380502927,0,48.06927451701628,6607.713,in_progress,0.0
1100,4.0,-1.8724375871706493,-5.96597873970075,-8.190330422658066,3.333333333333332,1.3333333333333333,12,0.001,False,True,0.34539165570853414,1,48.06927451701628,6607.778,in_progress,0.0
1100,5.0,-1.8348359741318077,-5.969883708357572,-7.907525583345103,-6.666666666666668,4.0,5,3.957843039274845,False,True,0.42393923107024617,1,48.06927451701628,6607.845,in_progress,0.0
1100,6.0,-1.7801146524321982,-5.97696529992276,-7.80682347838207,3.333333333333332,1.3333333333333333,12,0.001,False,True,0.5386927203658658,1,48.06927451701628,6607.904,in_progress,0.0
1100,7.0,-1.7251711789484785,-5.983447593713623,-7.590998589000192,0.0,1.3333333333333333,9,0.001,False,True,0.6536502461356404,1,48.06927451701628,6607.974,in_progress,0.0
1100,8.0,-1.6447570786754404,-5.990872316356007,-6.951387616042923,-6.666666666666668,1.3333333333333333,3,0.001,False,True,0.8212966112420221,1,48.06927451701628,6608.043,in_progress,0.0
1100,9.0,-1.5662875926380104,-6.004761498685686,-7.938711243955193,3.333333333333332,1.3333333333333333,12,0.001,False,True,0.9870488756892691,2,48.06927451701628,6608.111,in_progress,0.0
1100,10.0,-1.4816499551099664,-6.017123216668732,-8.053579985598262,3.333333333333332,1.3333333333333333,12,0.001,False,True,1.1649786893555891,2,48.06927451701628,6608.177,in_progress,0.0
1100,11.0,-1.3883599567982001,-6.0213578303832165,-6.159478658815919,-10.0,4.0,2,3.9220398537874144,False,True,1.3578302696180382,2,48.06927451701628,6608.244,in_progress,0.0
1100,12.0,-1.2786508793183338,-6.025329433459824,-4.636417642140425,-6.666666666666668,4.0,5,3.0446141994265004,False,True,1.5844241716524428,3,48.06927451701628,6608.305,in_progress,0.0
1100,13.0,-1.1736548115624685,-6.036973896579117,-5.366060695555188,-6.666666666666668,2.6666666666666665,4,2.059043918346427,False,True,1.803905246959437,3,48.06927451701628,6608.376,in_progress,0.0
1100,14.0,-1.0333159302523627,-6.058563757874581,-7.058618369125252,-6.666666666666668,4.0,5,3.0334680644420704,False,True,2.0988744239304356,3,48.06927451701628,6608.446,in_progress,0.0
1100,15.0,-0.9029316584443899,-6.082391533093787,-8.672453016299528,-10.0,2.6666666666666665,1,3.0269812668849556,False,True,2.3745782498337307,4,48.06927451701628,6608.507,in_progress,0.0
