episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
1720,1.0,-1.898119827520297,-5.964783355546154,-8.788238998914029,10.0,2.6666666666666665,19,0.0,False,True,0.29220996724804643,0,48.06927451701628,12537.348,prepare,0.0
1720,2.0,-1.8985742136794763,-5.964690639760868,-8.77375031288491,-6.666666666666668,2.6666666666666665,4,0.001,False,True,0.2912463343927536,0,48.06927451701628,12537.411,in_progress,0.0
1720,3.0,-1.892270516229029,-5.964077400108219,-8.406934950310198,-10.0,1.3333333333333333,0,0.001,False,True,0.30401206600079594,0,48.06927451701628,12537.485,in_progress,0.0
1720,4.0,-1.8684231530288327,-5.968262157429224,-8.497792865219116,-3.333333333333335,1.3333333333333333,6,0.001,False,True,0.3543698553301767,1,48.06927451701628,12537.541,in_progress,0.0
1720,5.0,-1.8315239688302103,-5.975867383645649,-9.0863449245179,-6.666666666666668,2.6666666666666665,4,0.001,False,True,0.43264740866160306,1,48.06927451701628,12537.616,in_progress,0.0
1720,6.0,-1.7699822034377397,-5.990174413295369,-10.071843709377399,6.666666666666668,2.6666666666666665,16,0.001,False,True,0.5637164169579891,1,48.06927451701628,12537.678,in_progress,0.0
1720,7.0,-1.7061802764664815,-6.0024517769994645,-10.298221021917389,10.0,1.3333333333333333,18,0.001,False,True,0.6988505747238156,1,48.06927451701628,12537.748,in_progress,0.0
1720,8.0,-1.6226113887130824,-6.005648453032809,-7.753511082610345,3.333333333333332,4.0,14,3.9618630165279005,False,True,0.8716047408044252,1,48.06927451701628,12537.814,in_progress,0.0
1720,9.0,-1.532154468858097,-6.005199504754996,-4.84647649331524,10.0,1.3333333333333333,18,0.001,False,True,1.0573270188339063,2,48.06927451701628,12537.876,in_progress,0.0
1720,10.0,-1.4293293677185368,-5.998683961425225,-1.8590367643594161,3.333333333333332,2.6666666666666665,13,0.001,False,True,1.2661293680679782,2,48.06927451701628,12537.946,in_progress,0.0
1720,11.0,-1.328606903283201,-5.987231970625482,1.284136119377606,10.0,1.3333333333333333,18,0.001,False,True,1.4691160940132968,2,48.06927451701628,12538.019,in_progress,0.0
