episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
20,1.0,-1.8983639107426424,-5.9646681002149515,-8.753572760994059,6.666666666666668,2.6666666666666665,16,0.0,False,True,0.29167156241382336,0,48.06927451701628,67.591,prepare,0.0
20,2.0,-1.8985742136812696,-5.964690639760592,-8.77375031288481,6.666666666666668,1.3333333333333333,15,0.001,False,True,0.2912463343927538,0,48.06927451701628,67.671,in_progress,0.0
20,3.0,-1.8905591936322679,-5.965836888960487,-8.791217058075672,6.666666666666668,4.0,17,3.966636939920015,False,True,0.3080888439127937,0,48.06927451701628,67.738,in_progress,0.0
20,4.0,-1.8673602472628017,-5.9671899901056085,-8.242017643854373,6.666666666666668,1.3333333333333333,15,0.001,False,True,0.3562149571556005,1,48.06927451701628,67.8,in_progress,0.0
20,5.0,-1.8317061069252738,-5.9712010482813,-7.962977986502726,3.333333333333332,4.0,14,3.9593676803790867,False,True,0.4307922168634064,1,48.06927451701628,67.871,in_progress,0.0
20,6.0,-1.7829551365889627,-5.97790563149314,-8.030834684755433,3.333333333333332,2.6666666666666665,13,0.001,False,True,0.5331511052309202,1,48.06927451701628,67.932,in_progress,0.0
20,7.0,-1.7190198989302299,-5.984778535375902,-7.556193158922316,0.0,1.3333333333333333,9,0.001,False,True,0.666722413814339,1,48.06927451701628,68.001,in_progress,0.0
20,8.0,-1.638148232024023,-5.99550326935828,-7.52558400204569,-6.666666666666668,4.0,5,3.9476428927857095,False,True,0.8363818275475912,1,48.06927451701628,68.069,in_progress,0.0
20,9.0,-1.5539337241262858,-6.005577022127248,-7.16262004011452,-10.0,4.0,2,3.941553158388243,False,True,1.0126983751859682,2,48.06927451701628,68.114,in_progress,0.0
20,10.0,-1.4533680580465165,-6.0252938844103605,-8.791598576930529,-10.0,2.6666666666666665,1,0.001,False,True,1.2257478390573335,2,48.06927451701628,68.2,in_progress,0.0
20,11.0,-1.3377933822806785,-6.057698241985797,-11.88232710323563,6.666666666666668,2.6666666666666665,16,0.001,False,True,1.4738047515913344,2,48.06927451701628,68.257,in_progress,0.0
20,12.0,-1.1829201443900976,-6.098184283555329,-13.297484570591523,-6.666666666666668,4.0,5,3.144107408400984,False,True,1.805338479899241,3,48.06927451701628,68.341,in_progress,0.0
