episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
300,1.0,-1.8983496850788946,-5.964790384001957,-8.772697354634943,10.0,2.6666666666666665,19,0.0,False,True,0.29173961320450204,0,48.06927451701628,1066.005,prepare,0.0
300,2.0,-1.8985742136809742,-5.964690639760637,-8.77375031288486,-3.333333333333335,1.3333333333333333,6,0.001,False,True,0.2912463343927536,0,48.06927451701628,1066.061,in_progress,0.0
300,3.0,-1.8902490958724143,-5.966232268194006,-8.810744699415705,-10.0,4.0,2,3.967278477924429,False,True,0.3088518625382467,0,48.06927451701628,1066.136,in_progress,0.0
300,4.0,-1.869078861784004,-5.974362680989434,-9.993712042922308,3.333333333333332,4.0,14,3.9761466311081293,False,True,0.35495753987232354,1,48.06927451701628,1066.205,in_progress,0.0
300,5.0,-1.833320276713635,-5.982999952036039,-10.553859994657586,6.666666666666668,4.0,17,3.981689208845676,False,True,0.4312175231454705,1,48.06927451701628,1066.266,in_progress,0.0
300,6.0,-1.7789292008345425,-5.991864987019536,-10.35182844279244,-10.0,2.6666666666666665,1,0.001,False,True,0.5458579520585334,1,48.06927451701628,1066.338,in_progress,0.0
300,7.0,-1.7196660700445707,-6.00734426192844,-11.467329704773793,0.0,2.6666666666666665,10,0.001,False,True,0.672730937515093,1,48.06927451701628,1066.402,in_progress,0.0
300,8.0,-1.6443146779259425,-6.0314885086304075,-13.430177908577418,-10.0,2.6666666666666665,1,0.001,False,True,0.8354102185817294,1,48.06927451701628,1066.463,in_progress,0.0
300,9.0,-1.5552524600788913,-6.068918767766705,-16.87658583052967,-6.666666666666668,2.6666666666666665,4,0.001,False,True,1.030581468222208,2,48.06927451701628,1066.537,in_progress,0.0
300,10.0,-1.4620182398891788,-6.118294172134605,-21.204205921395918,-6.666666666666668,1.3333333333333333,3,0.001,False,True,1.2382086668483951,2,48.06927451701628,1066.603,in_progress,0.0
300,11.0,-1.3728347786995387,-6.173214483780661,-25.829854055945354,-6.666666666666668,4.0,5,3.801413859992968,False,True,1.4404619631923252,2,48.06927451701628,1066.659,in_progress,0.0
300,12.0,-1.2714311201013204,-6.2404148463552715,-29.183122855738155,10.0,2.6666666666666665,19,1.8785379026546902,False,True,1.671134680016563,3,48.06927451701628,1066.737,in_progress,0.0
300,13.0,-1.1598768117483351,-6.309869569524592,-30.473017732607094,-6.666666666666668,2.6666666666666665,4,1.7829552432550266,False,True,1.925478358269795,3,48.06927451701628,1066.799,in_progress,0.0
300,14.0,-1.043925446817285,-6.3759486768486155,-30.231922521006044,-6.666666666666668,4.0,5,2.671177005131203,False,True,2.1860750427746347,3,48.06927451701628,1066.867,in_progress,0.0
300,15.0,-0.9326223658704689,-6.453135230742249,-32.50298936129567,6.666666666666668,2.6666666666666665,16,2.549506490520862,False,True,2.440947933390019,4,48.06927451701628,1066.925,in_progress,0.0
300,16.0,-0.7403054852143769,-6.581759331597885,-33.26383066143678,-3.333333333333335,1.3333333333333333,6,0.001,False,True,2.8807399557609115,5,48.06927451701628,1067.0,in_progress,0.0
300,17.0,-0.6611878264288206,-6.631028288419254,-32.500446116032634,10.0,4.0,20,1.1643467369351237,False,True,3.06007628911177,5,48.06927451701628,1067.076,in_progress,0.0
300,18.0,-0.5161564932634755,-6.721181291886595,-32.01382628173774,-3.333333333333335,4.0,8,0.001,False,False,3.390371692450944,5,48.06927451701628,1067.141,in_progress,0.0
300,19.0,-0.3647839508629137,-6.81113146160283,-31.357498047151683,-6.666666666666668,2.6666666666666665,4,0.001,False,False,3.732191772618783,6,48.06927451701628,1067.204,in_progress,0.0
300,20.0,-0.1963390006350631,-6.923980690028653,-32.986678072134424,-10.0,1.3333333333333333,0,0.001,False,False,4.125486216534643,7,48.06927451701628,1067.27,in_progress,0.0
300,21.0,-0.055804069499559725,-7.03423183064895,-36.06576744420166,-3.333333333333335,4.0,8,0.001,True,False,4.481532227624309,7,48.06927451701628,1067.334,off_track,0.0
301,1.0,0.47031431662526957,-6.370478517649974,-11.079157538707058,3.333333333333332,1.3333333333333333,12,0.0,False,True,0.2914041009454742,8,48.06927451701628,1067.469,prepare,0.0
301,2.0,0.4703047371630691,-6.370413121592414,-11.066452020230784,-10.0,2.6666666666666665,1,3.734728249751222,False,True,0.29135543257097707,8,48.06927451701628,1067.539,in_progress,0.0
301,3.0,0.4781221682936345,-6.373283997003491,-11.324958338637494,6.666666666666668,1.3333333333333333,15,0.001,False,True,0.3085212174746721,8,48.06927451701628,1067.609,in_progress,0.0
301,4.0,0.5017275308922357,-6.376276450856607,-11.024595790903751,-10.0,2.6666666666666665,1,3.546830936057251,False,True,0.35781973188540106,9,48.06927451701628,1067.663,in_progress,0.0
301,5.0,0.540876317561191,-6.382930417647181,-10.91183205398638,-3.333333333333335,4.0,8,1.8908991569013915,False,True,0.4403350383131249,9,48.06927451701628,1067.737,in_progress,0.0
301,6.0,0.5930138592734078,-6.403767829315788,-13.486518597098735,3.333333333333332,4.0,14,1.8586087383807497,False,True,0.555575351250414,9,48.06927451701628,1067.81,in_progress,0.0
301,7.0,0.6566759104814899,-6.42929440646351,-15.807827092270147,-6.666666666666668,2.6666666666666665,4,3.4651380655792385,False,True,0.6969487434312318,9,48.06927451701628,1067.878,in_progress,0.0
301,8.0,0.7328281682168348,-6.464161583628036,-18.710469746409423,6.666666666666668,4.0,17,1.7550793597579921,False,True,0.867976404464662,9,48.06927451701628,1067.936,in_progress,0.0
301,9.0,0.8213347313132751,-6.510469005591433,-22.068246053532487,10.0,2.6666666666666665,19,3.1459275528760253,False,True,1.0695764553851719,10,48.06927451701628,1068.004,in_progress,0.0
301,10.0,0.9202913337551795,-6.552607768132046,-22.589338798311612,0.0,2.6666666666666665,10,3.071832554194928,False,True,1.292669539242601,10,48.06927451701628,1068.072,in_progress,0.0
301,11.0,1.044631937725452,-6.612283029162325,-24.185950159164182,6.666666666666668,1.3333333333333333,15,1.495768988834063,False,True,1.5741839252573706,10,48.06927451701628,1068.134,in_progress,0.0
