episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
680,1.0,-1.8983678264386952,-5.9647528476322265,-8.816634853733886,-6.666666666666668,2.6666666666666665,4,0.0,False,True,0.2916904037778577,0,48.06927451701628,3194.288,prepare,0.0
680,2.0,-1.8985742136805734,-5.9646906397607,-8.773750312884784,3.333333333333332,2.6666666666666665,13,0.001,False,True,0.2912463343927537,0,48.06927451701628,3194.367,in_progress,0.0
680,3.0,-1.888673345303763,-5.966997182984519,-8.979095377751005,0.0,1.3333333333333333,9,0.001,False,True,0.31233430851168725,0,48.06927451701628,3194.432,in_progress,0.0
680,4.0,-1.8620136404619663,-5.972444418271899,-9.41135019156689,3.333333333333332,4.0,14,3.9705291374011025,False,True,0.3688748462226393,1,48.06927451701628,3194.5,in_progress,0.0
680,5.0,-1.8210163423364467,-5.977793595442177,-9.1520107238359,10.0,2.6666666666666665,19,0.001,False,True,0.4548621835127024,1,48.06927451701628,3194.566,in_progress,0.0
680,6.0,-1.7646364982291645,-5.980698969543994,-7.7706126725254405,3.333333333333332,2.6666666666666665,13,0.001,False,True,0.5717003801965787,1,48.06927451701628,3194.63,in_progress,0.0
680,7.0,-1.6949064479657463,-5.982991587273889,-6.172721541595684,6.666666666666668,4.0,17,3.9411518487808483,False,True,0.7156890798837976,1,48.06927451701628,3194.7,in_progress,0.0
680,8.0,-1.5994698081832401,-5.981485897506399,-3.6513591517198183,-6.666666666666668,4.0,5,3.9103244821713994,False,True,0.9112999876181277,1,48.06927451701628,3194.735,in_progress,0.0
680,9.0,-1.5065119881161788,-5.982568960346547,-2.6242406830485057,6.666666666666668,2.6666666666666665,16,0.001,False,True,1.10265910856115,2,48.06927451701628,3194.832,in_progress,0.0
680,10.0,-1.3969812301201785,-5.9806609952828,-1.1241471448633424,-6.666666666666668,2.6666666666666665,4,0.001,False,True,1.3265263936197398,2,48.06927451701628,3194.897,in_progress,0.0
680,11.0,-1.2684897438198581,-5.976466710254784,0.1928367425501132,-10.0,1.3333333333333333,0,0.001,False,True,1.5889571492427768,3,48.06927451701628,3194.963,in_progress,0.0
680,12.0,-1.1165679096092878,-5.988839856164399,-2.3589129738254933,0.0,4.0,11,2.929136005424099,False,True,1.9041190732444326,3,48.06927451701628,3195.033,in_progress,0.0
680,13.0,-1.0199896590311912,-6.0000781105810574,-4.025256982939507,3.333333333333332,2.6666666666666665,13,1.9451556704857156,False,True,2.1061371621417546,3,48.06927451701628,3195.096,in_progress,0.0
680,14.0,-0.8847632668309032,-6.001066441818646,-2.4217378033385732,0.0,4.0,11,1.914701016631439,False,True,2.383934494089404,4,48.06927451701628,3195.165,in_progress,0.0
680,15.0,-0.7365628717443178,-5.997780381978017,-0.534582652899373,-10.0,1.3333333333333333,0,0.001,False,True,2.6865103561881902,4,48.06927451701628,3195.222,in_progress,0.0
680,16.0,-0.5873849573523581,-6.001849411475208,-0.36300781337814386,-10.0,1.3333333333333333,0,0.001,False,True,2.9939406288261954,5,48.06927451701628,3195.299,in_progress,0.0
680,17.0,-0.4568718476645023,-6.018347068738009,-3.541169569417529,-6.666666666666668,2.6666666666666665,4,3.4139849210668682,False,True,3.266827844347929,5,48.06927451701628,3195.366,in_progress,0.0
680,18.0,-0.3246597645021262,-6.042719920896923,-6.884595962279624,-10.0,2.6666666666666665,1,3.640550662252623,False,True,3.5464803777341847,6,48.06927451701628,3195.431,in_progress,0.0
680,19.0,-0.17982054603839684,-6.080232243664123,-10.964696901219735,0.0,2.6666666666666665,10,3.671780763960074,False,True,3.8545229699525647,6,48.06927451701628,3195.487,in_progress,0.0
680,20.0,-0.03367490505142082,-6.119747127924032,-13.355979792725634,-3.333333333333335,1.3333333333333333,6,0.001,False,True,4.168210008099215,7,48.06927451701628,3195.567,in_progress,0.0
680,21.0,0.12540394846866684,-6.163797702492839,-14.657596719954494,-10.0,2.6666666666666665,1,3.7374735145507394,False,True,4.504907637508607,7,48.06927451701628,3195.623,in_progress,0.0
680,22.0,0.24927726412809303,-6.200026599658785,-15.545400938133309,-10.0,4.0,2,1.810748612639149,False,True,4.772266869416667,8,48.06927451701628,3195.701,in_progress,0.0
