episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
420,1.0,-1.8983723453102066,-5.964640324107064,-8.770933637231574,-3.333333333333335,4.0,8,0.0,False,True,0.29164540715163156,0,48.06927451701628,1663.946,prepare,0.0
420,2.0,-1.8985742136808477,-5.964690639760657,-8.77375031288486,6.666666666666668,4.0,17,3.966857068561947,False,True,0.29124633439275366,0,48.06927451701628,1664.005,in_progress,0.0
420,3.0,-1.8935102448447072,-5.969382604401562,-9.853135366494529,-6.666666666666668,2.6666666666666665,4,0.001,False,True,0.30314664277089237,0,48.06927451701628,1664.072,in_progress,0.0
420,4.0,-1.875750985005677,-5.975983942672411,-10.566671993496096,0.0,4.0,11,3.9810992229247724,False,True,0.3417541942257985,1,48.06927451701628,1664.142,in_progress,0.0
420,5.0,-1.8400975254167826,-5.985195687498562,-11.168458084254983,-6.666666666666668,4.0,5,3.987736363046574,False,True,0.417980332402045,1,48.06927451701628,1664.208,in_progress,0.0
420,6.0,-1.7886422369617825,-6.000199286349802,-12.281862163196381,0.0,4.0,11,3.9995197990474134,False,True,0.5285327030989563,1,48.06927451701628,1664.277,in_progress,0.0
420,7.0,-1.727449478335869,-6.015627357720921,-12.788608149977845,3.333333333333332,2.6666666666666665,13,0.001,False,True,0.6594307034020889,1,48.06927451701628,1664.343,in_progress,0.0
420,8.0,-1.6517380323479325,-6.034357571361989,-13.145076418544347,10.0,1.3333333333333333,18,0.001,False,True,0.8210896770113147,1,48.06927451701628,1664.403,in_progress,0.0
420,9.0,-1.566593248231769,-6.049384808776907,-12.151756120116833,-6.666666666666668,1.3333333333333333,3,0.001,False,True,1.0009281375041692,2,48.06927451701628,1664.479,in_progress,0.0
420,10.0,-1.4706500523425394,-6.0719937776278945,-12.578803830544205,3.333333333333332,2.6666666666666665,13,0.001,False,True,1.20541972651787,2,48.06927451701628,1664.543,in_progress,0.0
420,11.0,-1.3807706726138842,-6.101161816479215,-14.480531307398552,-10.0,4.0,2,3.932460688476752,False,True,1.4000855959821157,2,48.06927451701628,1664.612,in_progress,0.0
420,12.0,-1.278719598770763,-6.142521280993055,-17.73692303267624,3.333333333333332,2.6666666666666665,13,2.0576159302182147,False,True,1.6234510777850024,3,48.06927451701628,1664.676,in_progress,0.0
420,13.0,-1.1562497724106928,-6.19636715778623,-20.675427687311807,6.666666666666668,1.3333333333333333,15,0.001,False,True,1.8939510115808065,3,48.06927451701628,1664.737,in_progress,0.0
420,14.0,-1.036908297727202,-6.242702434960717,-20.934548690378975,-3.333333333333335,1.3333333333333333,6,0.001,False,True,2.154724793136599,3,48.06927451701628,1664.793,in_progress,0.0
420,15.0,-0.939983474798059,-6.2844094925942295,-21.921934391527348,-3.333333333333335,2.6666666666666665,7,2.8596439248584025,False,True,2.367914978585274,4,48.06927451701628,1664.869,in_progress,0.0
420,16.0,-0.8417532917367961,-6.338981213725316,-24.866159850089147,-3.333333333333335,1.3333333333333333,6,0.001,False,True,2.588690955602831,4,48.06927451701628,1664.944,in_progress,0.0
420,17.0,-0.7407793758228515,-6.406066958953786,-28.965344207475184,-10.0,2.6666666666666665,1,2.6932297628768036,False,True,2.819023240767811,4,48.06927451701628,1665.009,in_progress,0.0
420,18.0,-0.6516491878065519,-6.471530506017117,-31.926761350395314,3.333333333333332,1.3333333333333333,12,0.001,False,True,3.024498448687484,5,48.06927451701628,1665.073,in_progress,0.0
